CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
72202,L'ARBOÇ,BARCELONA,15:30 - 16:00,11,10
72202,L'ARBOÇ,BARCELONA,16:00 - 16:30,16,19
72202,L'ARBOÇ,BARCELONA,16:30 - 17:00,17,9
72202,L'ARBOÇ,BARCELONA,17:00 - 17:30,8,16
72202,L'ARBOÇ,BARCELONA,17:30 - 18:00,24,13
72202,L'ARBOÇ,BARCELONA,18:00 - 18:30,9,39
72202,L'ARBOÇ,BARCELONA,18:30 - 19:00,15,18
72202,L'ARBOÇ,BARCELONA,19:00 - 19:30,4,32
72202,L'ARBOÇ,BARCELONA,19:30 - 20:00,6,11
72202,L'ARBOÇ,BARCELONA,20:00 - 20:30,2,44
72202,L'ARBOÇ,BARCELONA,20:30 - 21:00,2,37
72202,L'ARBOÇ,BARCELONA,21:00 - 21:30,1,24
72202,L'ARBOÇ,BARCELONA,21:30 - 22:00,3,18
72202,L'ARBOÇ,BARCELONA,22:00 - 22:30,1,18
72202,L'ARBOÇ,BARCELONA,23:00 - 23:30,1,7
72202,L'ARBOÇ,BARCELONA,23:30 - 00:00,0,3
72203,ELS MONJOS,BARCELONA,00:00 - 00:30,0,2
72203,ELS MONJOS,BARCELONA,05:30 - 06:00,14,4
72203,ELS MONJOS,BARCELONA,06:00 - 06:30,21,5
72203,ELS MONJOS,BARCELONA,06:30 - 07:00,17,2
72203,ELS MONJOS,BARCELONA,07:00 - 07:30,25,7
72203,ELS MONJOS,BARCELONA,07:30 - 08:00,43,14
72203,ELS MONJOS,BARCELONA,08:00 - 08:30,6,15
72203,ELS MONJOS,BARCELONA,08:30 - 09:00,20,3
72203,ELS MONJOS,BARCELONA,09:00 - 09:30,3,7
72203,ELS MONJOS,BARCELONA,09:30 - 10:00,21,4
72203,ELS MONJOS,BARCELONA,10:30 - 11:00,29,42
72203,ELS MONJOS,BARCELONA,11:00 - 11:30,1,3
72203,ELS MONJOS,BARCELONA,11:30 - 12:00,11,4
72203,ELS MONJOS,BARCELONA,12:00 - 12:30,2,9
72203,ELS MONJOS,BARCELONA,12:30 - 13:00,15,3
72203,ELS MONJOS,BARCELONA,13:00 - 13:30,0,14
72203,ELS MONJOS,BARCELONA,13:30 - 14:00,16,1
72203,ELS MONJOS,BARCELONA,14:00 - 14:30,8,17
72203,ELS MONJOS,BARCELONA,14:30 - 15:00,24,5
72203,ELS MONJOS,BARCELONA,15:00 - 15:30,10,26
72203,ELS MONJOS,BARCELONA,15:30 - 16:00,13,5
72203,ELS MONJOS,BARCELONA,16:00 - 16:30,6,19
72203,ELS MONJOS,BARCELONA,16:30 - 17:00,18,7
72203,ELS MONJOS,BARCELONA,17:00 - 17:30,0,9
72203,ELS MONJOS,BARCELONA,17:30 - 18:00,17,3
72203,ELS MONJOS,BARCELONA,18:00 - 18:30,4,17
72203,ELS MONJOS,BARCELONA,18:30 - 19:00,16,4
72203,ELS MONJOS,BARCELONA,19:00 - 19:30,5,37
72203,ELS MONJOS,BARCELONA,19:30 - 20:00,8,8
72203,ELS MONJOS,BARCELONA,20:00 - 20:30,1,29
72203,ELS MONJOS,BARCELONA,20:30 - 21:00,4,7
72203,ELS MONJOS,BARCELONA,21:00 - 21:30,0,28
72203,ELS MONJOS,BARCELONA,21:30 - 22:00,10,19
72203,ELS MONJOS,BARCELONA,22:00 - 22:30,0,10
72203,ELS MONJOS,BARCELONA,22:30 - 23:00,1,6
72203,ELS MONJOS,BARCELONA,23:30 - 00:00,0,7
72204,VILAFRANCA DEL PENEDES,BARCELONA,00:00 - 00:30,3,17
72204,VILAFRANCA DEL PENEDES,BARCELONA,05:30 - 06:00,48,2
72204,VILAFRANCA DEL PENEDES,BARCELONA,06:00 - 06:30,219,24
72204,VILAFRANCA DEL PENEDES,BARCELONA,06:30 - 07:00,142,10
72204,VILAFRANCA DEL PENEDES,BARCELONA,07:00 - 07:30,215,43
72204,VILAFRANCA DEL PENEDES,BARCELONA,07:30 - 08:00,306,195
72204,VILAFRANCA DEL PENEDES,BARCELONA,08:00 - 08:30,192,45
72204,VILAFRANCA DEL PENEDES,BARCELONA,08:30 - 09:00,123,136
72204,VILAFRANCA DEL PENEDES,BARCELONA,09:00 - 09:30,116,57
72204,VILAFRANCA DEL PENEDES,BARCELONA,09:30 - 10:00,48,28
72204,VILAFRANCA DEL PENEDES,BARCELONA,10:00 - 10:30,80,112
72204,VILAFRANCA DEL PENEDES,BARCELONA,10:30 - 11:00,50,50
72204,VILAFRANCA DEL PENEDES,BARCELONA,11:00 - 11:30,72,30
72204,VILAFRANCA DEL PENEDES,BARCELONA,11:30 - 12:00,60,91
72204,VILAFRANCA DEL PENEDES,BARCELONA,12:00 - 12:30,68,28
72204,VILAFRANCA DEL PENEDES,BARCELONA,12:30 - 13:00,80,105
72204,VILAFRANCA DEL PENEDES,BARCELONA,13:00 - 13:30,124,44
72204,VILAFRANCA DEL PENEDES,BARCELONA,13:30 - 14:00,108,91
72204,VILAFRANCA DEL PENEDES,BARCELONA,14:00 - 14:30,138,90
72204,VILAFRANCA DEL PENEDES,BARCELONA,14:30 - 15:00,96,191
72204,VILAFRANCA DEL PENEDES,BARCELONA,15:00 - 15:30,139,156
72204,VILAFRANCA DEL PENEDES,BARCELONA,15:30 - 16:00,67,230
72204,VILAFRANCA DEL PENEDES,BARCELONA,16:00 - 16:30,82,114
72204,VILAFRANCA DEL PENEDES,BARCELONA,16:30 - 17:00,43,168
72204,VILAFRANCA DEL PENEDES,BARCELONA,17:00 - 17:30,106,69
72204,VILAFRANCA DEL PENEDES,BARCELONA,17:30 - 18:00,83,151
